No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
45207;83312406706700000211 - Compartment - AREVA - NO DATA - R;TRS-3416-067.067-B0010;83312406706700000211;Compartment;AREVA;NO DATA;R;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;DS BUSBAR A;-;0;-;0;0%
45208;54341606706700000020 - Over Current Relay - AREVA - 4807547;TRS-3416-067.067-B0010;54341606706700000020;Over Current Relay;AREVA;4807547;-;PLN_OPERASI;OCR + GFR HV + CBF;MICOM P122;-;150 kV;2010;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;-;-;0;-;0;0%
45209;18312406706700000263 - Grounding System - GROUNDING - 18312406706700000263;TRS-3416-067.067-B0010;18312406706700000263;Grounding System;GROUNDING;18312406706700000263;-;PLN_OPERASI;-;CU95;-;-;1989;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;SWITCHYARD;-;0;-;0;0%
45211;83312406706700000215 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0010;83312406706700000215;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUSBAR B;-;0;-;0;0%
45212;29341106706700000003 - Neutral Grounding Resistance - M.S. RESISTANCES - O NE 18 03 018 - 1 / 001 - N;TRS-3416-067.067-B0010;29341106706700000003;Neutral Grounding Resistance;M.S. RESISTANCES;O NE 18 03 018 - 1 / 001;N;PLN_OPERASI;-;G-20-1000-10-S-HV-OO-TT;-;-;2018;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;-;2 - Good;0;-;0;89.17%
45213;83312406706700000216 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0010;83312406706700000216;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;DS BUSBAR B;-;0;-;0;0%
45214;15312406706700000265 - Disconnecting Switch - AREVA - B105-BM/017/L323 - R;TRS-3416-067.067-B0010;15312406706700000265;Disconnecting Switch;AREVA;B105-BM/017/L323;R;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUS 2+E;1 - Very Good;0;-;0;16.67%
45215;15341106706700000086 - Disconnecting Switch - AREVA - B105-BM/032/L323 - T;TRS-3416-067.067-B0010;15341106706700000086;Disconnecting Switch;AREVA;B105-BM/032/L323;T;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;ES PMT;1 - Very Good;0;-;0;16.67%
45216;15341106706700000079 - Disconnecting Switch - AREVA - B105-BM/012/L323 - S;TRS-3416-067.067-B0010;15341106706700000079;Disconnecting Switch;AREVA;B105-BM/012/L323;S;PLN_OPERASI;-;2-(3-1P);-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUS 1;1 - Very Good;0;-;0;16.67%
45217;15341106706700000085 - Disconnecting Switch - AREVA - B105-BM/032/L323 - S;TRS-3416-067.067-B0010;15341106706700000085;Disconnecting Switch;AREVA;B105-BM/032/L323;S;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;ES PMT;1 - Very Good;0;-;0;16.67%
45219;14341106706700000020 - Circuit Breaker - AREVA - B105-CB/012/L323 - RST;TRS-3416-067.067-B0010;14341106706700000020;Circuit Breaker;AREVA;B105-CB/012/L323;RST;PLN_OPERASI;-;B105;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;INDOOR;3 - Fair;0;-;0;35.61%
45220;94341606706700000049 - Automatic Voltage Regulator Relay - MR - 1957274 - RST;TRS-3416-067.067-B0010;94341606706700000049;Automatic Voltage Regulator Relay;MR;1957274;RST;PLN_OPERASI;AVR;TAPCON;-;150 kV;2019;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;-;-;0;-;0;0%
45221;13341106706700000013 - Current Transformer - AREVA - B105-CT/023/L323 - R;TRS-3416-067.067-B0010;13341106706700000013;Current Transformer;AREVA;B105-CT/023/L323;R;PLN_OPERASI;U;B105-CT;-;150 kV;2007;2010;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;Bay Trafo 1 GIS Pondok Indah;2 - Good;0;-;0;25.0%
45222;13341106706700000014 - Current Transformer - AREVA - B105-CT/024/L323 - S;TRS-3416-067.067-B0010;13341106706700000014;Current Transformer;AREVA;B105-CT/024/L323;S;PLN_OPERASI;U;B105-CT;-;150 kV;2007;2010;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;Bay Trafo 1 GIS Pondok Indah;2 - Good;0;-;0;25.0%
45223;83312406706700000213 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0010;83312406706700000213;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;DS BUSBAR A;-;0;-;0;0%
45224;83312406706700000222 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0010;83312406706700000222;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;CB;1 - Very Good;0;-;0;66.67%
45227;15341106706700000083 - Disconnecting Switch - AREVA - B105-BM/017/L323 - S;TRS-3416-067.067-B0010;15341106706700000083;Disconnecting Switch;AREVA;B105-BM/017/L323;S;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUS 2+E;1 - Very Good;0;-;0;16.67%
45228;15341106706700000081 - Disconnecting Switch - AREVA - B105-BM/015/L323 - S;TRS-3416-067.067-B0010;15341106706700000081;Disconnecting Switch;AREVA;B105-BM/015/L323;S;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUS 2;1 - Very Good;0;-;0;16.67%
45229;15312406706700000266 - Disconnecting Switch - AREVA - B105-BM/032/L323 - R;TRS-3416-067.067-B0010;15312406706700000266;Disconnecting Switch;AREVA;B105-BM/032/L323;R;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;ES PMT;1 - Very Good;0;-;0;16.67%
45230;15341106706700000084 - Disconnecting Switch - AREVA - B105-BM/017/L323 - T;TRS-3416-067.067-B0010;15341106706700000084;Disconnecting Switch;AREVA;B105-BM/017/L323;T;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUS 2+E;1 - Very Good;0;-;0;16.67%
45232;83312406706700000224 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0010;83312406706700000224;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;SEALINGEND;-;0;-;0;0%
45234;15312406706700000263 - Disconnecting Switch - AREVA - B105-BM/012/L323 - R;TRS-3416-067.067-B0010;15312406706700000263;Disconnecting Switch;AREVA;B105-BM/012/L323;R;PLN_OPERASI;-;2-(3-1P);-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUS 1;1 - Very Good;0;-;0;16.67%
45235;83312406706700000225 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0010;83312406706700000225;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;SEALINGEND;-;0;-;0;0%
45236;83312406706700000212 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0010;83312406706700000212;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;DS BUSBAR A;-;0;-;0;0%
45237;13341106706700000015 - Current Transformer - AREVA - B105-CT/025/L323 - T;TRS-3416-067.067-B0010;13341106706700000015;Current Transformer;AREVA;B105-CT/025/L323;T;PLN_OPERASI;U;B105-CT;-;150 kV;2007;2010;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;Bay Trafo 1 GIS Pondok Indah;2 - Good;0;-;0;25.0%
45238;11341106706700000003 - Power Transformer - UNINDO - P060LEC844-02 - RST;TRS-3416-067.067-B0010;11341106706700000003;Power Transformer;UNINDO;P060LEC844-02;RST;PLN_OPERASI;-;N-RANGE;-;150 kV;2017;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BAY TRAFO 1;2 - Good;0;-;0;29.76%
45239;15312406706700000264 - Disconnecting Switch - AREVA - B105-BM/015/L323 - R;TRS-3416-067.067-B0010;15312406706700000264;Disconnecting Switch;AREVA;B105-BM/015/L323;R;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;BUS 2;1 - Very Good;0;-;0;16.67%
45240;TM341606706700000002 - Transformer Differential + REF (87T+64REF) - ALSTOM - 34924386/11/19 - RSTN;TRS-3416-067.067-B0010;TM341606706700000002;Transformer Differential + REF (87T+64REF);ALSTOM;34924386/11/19;RSTN;PLN_OPERASI;DIFF TRF + REF HV + REF LV;MICOM P643;-;150 kV;2021;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV;-;-;0;-;0;0%
45241;18312406706700000264 - Grounding System - GROUNDING - 18312406706700000264;TRS-3416-067.067-B0011;18312406706700000264;Grounding System;GROUNDING;18312406706700000264;-;PLN_OPERASI;-;CU95;-;-;2005;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);SWITCHYARD;-;0;-;0;0%
45242;14341106706700000024 - Circuit Breaker - SCHNEIDER ELECTRIC - 2001733717-10-001 - RST;TRS-3416-067.067-B0011;14341106706700000024;Circuit Breaker;SCHNEIDER ELECTRIC;2001733717-10-001;RST;PLN_OPERASI;-;HVX24-25-20E254;-;-;2018;2019;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);8888;2 - Good;0;-;0;52.17%
45243;34312406706700000025 - Cubicle - SCHNEIDER ELECTRIC - 34312406706700000025 - RST;TRS-3411-067.067-B0011;34312406706700000025;Cubicle;SCHNEIDER ELECTRIC;34312406706700000025;RST;PLN_OPERASI;-;HVX24-25-20E254;-;-;2018;2019;-;UITJBB;UPT CAWANG;ULTG GANDUL;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);BAY INC TRAFO 1;-;0;-;0;0%
45244;13341106706700000049 - Current Transformer - ESITAS - P14989 - S;TRS-3416-067.067-B0011;13341106706700000049;Current Transformer;ESITAS;P14989;S;PLN_OPERASI;-;ATB 20-3B;-;-;2018;2018;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);-;2 - Good;0;-;0;20.83%
45245;13341106706700000050 - Current Transformer - ESITAS - P14990 - T;TRS-3416-067.067-B0011;13341106706700000050;Current Transformer;ESITAS;P14990;T;PLN_OPERASI;-;ATB 20-3B;-;-;2018;2018;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);-;2 - Good;0;-;0;20.83%
45246;13341106706700000048 - Current Transformer - ESITAS - P14987 - R;TRS-3416-067.067-B0011;13341106706700000048;Current Transformer;ESITAS;P14987;R;PLN_OPERASI;-;ATB 20-3B;-;-;2018;2018;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);-;2 - Good;0;-;0;27.04%
45247;CN341606706700000016 - Stand By Earth Fault - AREVA - 4807509;TRS-3416-067.067-B0011;CN341606706700000016;Stand By Earth Fault;AREVA;4807509;-;PLN_OPERASI;SBEF;MICOM P120;-;-;0;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);-;-;0;-;0;0%
45248;54341606706700000021 - Over Current Relay - SCHNEIDER - 658107F;TRS-3416-067.067-B0011;54341606706700000021;Over Current Relay;SCHNEIDER;658107F;-;PLN_OPERASI;OCR + GFR LV;MICOM P142;-;-;2010;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#1 150/22KV (INC);-;-;0;-;0;0%
45249;15312406706700001624 - Disconnecting Switch - AREVA - B105-BM/028/L323 - R;TRS-3416-067.067-B0012;15312406706700001624;Disconnecting Switch;AREVA;B105-BM/028/L323;R;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 2+E;1 - Very Good;0;-;0;16.67%
45250;15341106706700000091 - Disconnecting Switch - AREVA - B105-BM/004/L323 - S;TRS-3416-067.067-B0012;15341106706700000091;Disconnecting Switch;AREVA;B105-BM/004/L323;S;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 1;1 - Very Good;0;-;0;16.67%
45253;83312406706700000229 - Compartment - AREVA - NO DATA - R;TRS-3416-067.067-B0012;83312406706700000229;Compartment;AREVA;NO DATA;R;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUSBAR B;-;0;-;0;0%
45254;11312406706700000043 - Power Transformer - UNINDO - P060LEC505-02 - RST;TRS-3416-067.067-B0012;11312406706700000043;Power Transformer;UNINDO;P060LEC505-02;RST;PLN_OPERASI;-;N-RANGE;-;150 kV;2008;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BAY TRAFO 2;2 - Good;0;-;0;36.42%
45255;15341106706700000092 - Disconnecting Switch - AREVA - B105-BM/004/L323 - T;TRS-3416-067.067-B0012;15341106706700000092;Disconnecting Switch;AREVA;B105-BM/004/L323;T;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 1;1 - Very Good;0;-;0;16.67%
45256;13341106706700000017 - Current Transformer - AREVA - B105-CT/026/L323 - S;TRS-3416-067.067-B0012;13341106706700000017;Current Transformer;AREVA;B105-CT/026/L323;S;PLN_OPERASI;U;B105-CT;-;150 kV;2007;2010;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;Bay Trafo Trafo 2 GIS Pondok Indah;2 - Good;0;-;0;25.0%
45257;83312406706700000228 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0012;83312406706700000228;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;DS BUSBAR A;-;0;-;0;0%
45258;15312406706700000268 - Disconnecting Switch - AREVA - B105-BM/022/L323 - R;TRS-3416-067.067-B0012;15312406706700000268;Disconnecting Switch;AREVA;B105-BM/022/L323;R;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;ES PMT;1 - Very Good;0;-;0;16.67%
45259;83312406706700000232 - Compartment - AREVA - NO DATA - R;TRS-3416-067.067-B0012;83312406706700000232;Compartment;AREVA;NO DATA;R;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;ES;-;0;-;0;0%
45260;83312406706700000230 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0012;83312406706700000230;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUSBAR B;-;0;-;0;0%
45261;13341106706700000016 - Current Transformer - AREVA - B105-CT/022/L323 - R;TRS-3416-067.067-B0012;13341106706700000016;Current Transformer;AREVA;B105-CT/022/L323;R;PLN_OPERASI;U;B105-CT;-;150 kV;2007;2010;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;Bay Trafo 2 GIS Pondok Indah;2 - Good;0;-;0;25.0%
45262;15341106706700000093 - Disconnecting Switch - AREVA - B105-BM/028/L323 - S;TRS-3416-067.067-B0012;15341106706700000093;Disconnecting Switch;AREVA;B105-BM/028/L323;S;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 2+E;1 - Very Good;0;-;0;16.67%
45264;15341106706700000088 - Disconnecting Switch - AREVA - B105-BM/001/L323 - T;TRS-3416-067.067-B0012;15341106706700000088;Disconnecting Switch;AREVA;B105-BM/001/L323;T;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 2;1 - Very Good;0;-;0;16.67%
45265;83312406706700000240 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0012;83312406706700000240;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;SEALINGEND;-;0;-;0;0%
45266;15312406706700000267 - Disconnecting Switch - AREVA - B105-BM/001/L323 - R;TRS-3416-067.067-B0012;15312406706700000267;Disconnecting Switch;AREVA;B105-BM/001/L323;R;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 2;1 - Very Good;0;-;0;16.67%
45267;15341106706700000094 - Disconnecting Switch - AREVA - B105-BM/028/L323 - T;TRS-3416-067.067-B0012;15341106706700000094;Disconnecting Switch;AREVA;B105-BM/028/L323;T;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 2+E;1 - Very Good;0;-;0;16.67%
45268;83312406706700000235 - Compartment - AREVA - NO DATA - R;TRS-3416-067.067-B0012;83312406706700000235;Compartment;AREVA;NO DATA;R;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;CB;-;0;-;0;0%
45270;83312406706700000226 - Compartment - AREVA - NO DATA - R;TRS-3416-067.067-B0012;83312406706700000226;Compartment;AREVA;NO DATA;R;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;DS BUSBAR A;-;0;-;0;0%
45271;83312406706700000227 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0012;83312406706700000227;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;DS BUSBAR A;-;0;-;0;0%
45274;15341106706700000087 - Disconnecting Switch - AREVA - B105-BM/001/L323 - S;TRS-3416-067.067-B0012;15341106706700000087;Disconnecting Switch;AREVA;B105-BM/001/L323;S;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 2;1 - Very Good;0;-;0;16.67%
45275;83312406706700000237 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0012;83312406706700000237;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;CB;-;0;-;0;0%
45278;83312406706700000238 - Compartment - AREVA - NO DATA - R;TRS-3416-067.067-B0012;83312406706700000238;Compartment;AREVA;NO DATA;R;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;SEALINGEND;-;0;-;0;0%
45279;83312406706700000231 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0012;83312406706700000231;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUSBAR B;-;0;-;0;0%
45280;83312406706700000234 - Compartment - AREVA - NO DATA - T;TRS-3416-067.067-B0012;83312406706700000234;Compartment;AREVA;NO DATA;T;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;ES;-;0;-;0;0%
45281;15341106706700000090 - Disconnecting Switch - AREVA - B105-BM/022/L323 - T;TRS-3416-067.067-B0012;15341106706700000090;Disconnecting Switch;AREVA;B105-BM/022/L323;T;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;ES PMT;1 - Very Good;0;-;0;16.67%
45282;15312406706700000384 - Disconnecting Switch - AREVA - B105-BM/004/L323 - R;TRS-3416-067.067-B0012;15312406706700000384;Disconnecting Switch;AREVA;B105-BM/004/L323;R;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BUS 1;1 - Very Good;0;-;0;16.67%
45283;93312406706700000007 - Universal Relay - AREVA - 2817036/12/07 - RST;TRS-3416-067.067-B0012;93312406706700000007;Universal Relay;AREVA;2817036/12/07;RST;PLN_OPERASI;87T;P632;-;150 kV;2008;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;Panel Proteksi;-;0;-;0;0%
45284;18312406706700000265 - Grounding System - GROUNDING - 18312406706700000265;TRS-3416-067.067-B0012;18312406706700000265;Grounding System;GROUNDING;18312406706700000265;-;PLN_OPERASI;-;CU95;-;-;1989;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;SWITCHYARD;-;0;-;0;0%
45285;83312406706700000239 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0012;83312406706700000239;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;SEALINGEND;-;0;-;0;0%
45286;15341106706700000089 - Disconnecting Switch - AREVA - B105-BM/022/L323 - S;TRS-3416-067.067-B0012;15341106706700000089;Disconnecting Switch;AREVA;B105-BM/022/L323;S;PLN_OPERASI;-;2-(3-1P)-1250;-;150 kV;2007;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;ES PMT;1 - Very Good;0;-;0;16.67%
45287;83312406706700000236 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0012;83312406706700000236;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;CB;-;0;-;0;0%
45288;14312406706700000537 - Circuit Breaker - AREVA - B105-CB/015/L323 - RST;TRS-3416-067.067-B0012;14312406706700000537;Circuit Breaker;AREVA;B105-CB/015/L323;RST;PLN_OPERASI;-;B105;-;150 kV;2007;2012;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;BAY TRAFO 2 150 KV PHASA R;2 - Good;0;-;0;30.35%
45289;83312406706700000233 - Compartment - AREVA - NO DATA - S;TRS-3416-067.067-B0012;83312406706700000233;Compartment;AREVA;NO DATA;S;PLN_OPERASI;-;B105;-;-;1999;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;ES;-;0;-;0;0%
45290;13341106706700000018 - Current Transformer - AREVA - B105-CT/027/L323 - T;TRS-3416-067.067-B0012;13341106706700000018;Current Transformer;AREVA;B105-CT/027/L323;T;PLN_OPERASI;U;B105-CT;-;150 kV;2007;2010;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GIS 150KV PONDOK INDAH;TRF#2 150/20KV;Bay Trafo 2 GIS Pondok Indah;2 - Good;0;-;0;25.0%
