No;Nama Aset;ID Functloc;Techidentno;Jenis Aset;Merk;Serial ID;Phasa;Status Asset;Fungsi;Tipe Aset;Daya;Tegangan;Tahun Buat;Tahun Operasi;Status Usia;Unit Induk;Unit Pelaksana;Ultg;Gardu Induk;Bay;Penempatan;AHI;Jumlah Parameter Pemicu;Parameter Pemicu;Jumlah Sub Sistem Pemicu;Kualitas Data
17531;25341106606600000001 - Substation Rectifier - ASEA - N 7178 537;TRS-3416-066.066-G0001;="25341106606600000001";Substation Rectifier;ASEA;="N 7178 537";-;PLN_TIDAK_OPERASI;-;YGLH 110-100 MOD B;-;-;1982;1987;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;GEDUNG;RECTIFIER 110V UNIT-1;-;0;-;0;0%
17532;BA312406606600000019 - Substation Building - PLN-3124 - BA312406606600000019;TRS-3416-066.066-G0001;="BA312406606600000019";Substation Building;PLN-3124;="BA312406606600000019";-;PLN_OPERASI;-;PLN-3124;-;-;2014;2014;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;GEDUNG;-;1 - Very Good;0;-;0;86.67%
17533;25341106606600000002 - Substation Rectifier - ASEA - N 7178 537 - RST;TRS-3416-066.066-G0001;="25341106606600000002";Substation Rectifier;ASEA;="N 7178 537";RST;PLN_TIDAK_OPERASI;-;YGLH 110-100 MOD B;-;-;1982;1987;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;GEDUNG;RECTIFIER 110V UNIT-2;-;0;-;0;0%
17534;18312406606600000021 - Grounding System - GROUNDING - 18312406606600000021;TRS-3416-066.066-G0001;="18312406606600000021";Grounding System;GROUNDING;="18312406606600000021";-;PLN_OPERASI;-;CU95;-;-;1983;-;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;GEDUNG;SWITCHYARD;-;0;-;0;0%
17535;24341106606600000001 - Substation Battery - HBL - 2420170926004 - RST;TRS-3416-066.066-G0001;="24341106606600000001";Substation Battery;HBL;="2420170926004";RST;PLN_OPERASI;-;KPM 212P;-;-;2008;2013;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;GEDUNG;BATTERY 48V UNIT 1;-;0;-;0;0%
17536;14341106606600000012 - Circuit Breaker - ABB - 1HSB0422057/B - S;TRS-3416-066.066-B0018;="14341106606600000012";Circuit Breaker;ABB;="1HSB0422057/B";S;PLN_TIDAK_OPERASI;-;LTB 170 D1/B;-;150 kV;2004;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;-;-;0;-;0;0%
17537;16341106606600000006 - Lightning Arrester - MITSUBISHI ELECTRIC - T;TRS-3416-066.066-B0018;="16341106606600000006";Lightning Arrester;MITSUBISHI ELECTRIC;="-";T;PLN_TIDAK_OPERASI;-;MAL-P;-;150 kV;1970;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;KAPASITOR;-;0;-;0;0%
17538;13341106606600000009 - Current Transformer - ABB - 7754414 - S;TRS-3416-066.066-B0018;="13341106606600000009";Current Transformer;ABB;="7754414";S;PLN_TIDAK_OPERASI;U;IMBD 170 A3;-;150 kV;1989;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;-;-;0;-;0;0%
17539;13341106606600000008 - Current Transformer - ABB - 7754413 - R;TRS-3416-066.066-B0018;="13341106606600000008";Current Transformer;ABB;="7754413";R;PLN_TIDAK_OPERASI;U;IMBD 170 A3;-;150 kV;1989;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;-;-;0;-;0;0%
17540;13341106606600000011 - Current Transformer - TRENCH - 2041000 - N;TRS-3416-066.066-B0018;="13341106606600000011";Current Transformer;TRENCH;="2041000";N;PLN_TIDAK_OPERASI;P;IOSK 170;-;150 kV;2004;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;-;-;0;-;0;0%
17541;13341106606600000010 - Current Transformer - ABB - 7754415 - T;TRS-3416-066.066-B0018;="13341106606600000010";Current Transformer;ABB;="7754415";T;PLN_TIDAK_OPERASI;U;IMBD 170 A3;-;150 kV;1989;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;-;-;0;-;0;0%
17542;16341106606600000005 - Lightning Arrester - MITSUBISHI ELECTRIC - S;TRS-3416-066.066-B0018;="16341106606600000005";Lightning Arrester;MITSUBISHI ELECTRIC;="-";S;PLN_TIDAK_OPERASI;-;MAL-P;-;150 kV;1994;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;KAPASITOR;-;0;-;0;0%
17543;14341106606600000011 - Circuit Breaker - ABB - 1HSB0422057/A - R;TRS-3416-066.066-B0018;="14341106606600000011";Circuit Breaker;ABB;="1HSB0422057/A";R;PLN_TIDAK_OPERASI;-;LTB 170 D1/B;-;150 kV;2004;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;-;-;0;-;0;0%
17544;14341106606600000013 - Circuit Breaker - ABB - 1HSB0422057/C - T;TRS-3416-066.066-B0018;="14341106606600000013";Circuit Breaker;ABB;="1HSB0422057/C";T;PLN_TIDAK_OPERASI;-;LTB 170 D1/B;-;150 kV;2004;2005;-6;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KAPASITOR SC#1 150KV;-;-;0;-;0;0%
17545;14312406606600000560 - Circuit Breaker - AREVA - 122051-0130 01 - RST;TRS-3416-066.066-B0003;="14312406606600000560";Circuit Breaker;AREVA;="122051-0130 01";RST;PLN_OPERASI;-;GL314;-;150 kV;2008;2010;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KOPEL BUS 150KV;BAY KOPEL 150KV;5 - Critical;1;Pengujian Gas SF6 - SO2 (13.84, 5 - Critical);1;66.47%
17546;13341606606600001721 - Current Transformer - ARTECHE - 080430272 - S;TRS-3416-066.066-B0003;="13341606606600001721";Current Transformer;ARTECHE;="080430272";S;PLN_OPERASI;-;CA 170;-;150 kV;2008;2025;-;UITJBB;UPT GANDUL;ULTG PETUKANGAN;GI 150KV PETUKANGAN;KOPEL BUS 150KV;-;2 - Good;0;-;0;48.52%
